"ownerData"	"regionData"	"Chardonnay"	"Gutedel"	"Mueller.Thurgau"	"Riesling"	"Rulaender"	"Gruener.Silvaner"	"Weisser.Burgunder"	"Spaetburgunder"	"Merlot"	"kak_klasse"	"bio15_16"	"bio3_16"	"bio6_16"	"bio9_16"	"expo"	"fitted"	"altitude.r"	"bio1_16"	"fipu_s_ln"	"natveg"	"nfk_klasse"	"kfa_klasse"	"site"	"ill"	"duplicated"	"illsum"	"Nsum"
"40949"	1	1	0	0	0	0	0	0	0	0	0	-1.85578609048507	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.16876771182919	1.52368656295883	0.518122941838579	-1.24698878925823	0.442380168324371	2.88838845590507	-1.57104995208439	0.427165431601962	40	0	0	0	18
"40908"	1	1	0	0	0	0	0	0	0	0	0	-1.85578609048507	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.16876771182919	1.53188076151015	0.518122941838579	-1.24698878925823	0.442380168324371	2.88838845590507	-1.57104995208439	0.427165431601962	37	0	0	0	11
"40924"	1	1	0	0	0	0	0	0	0	0	0	-1.85578609048507	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.16876771182919	1.53188076151015	0.533670214612395	-1.24698878925823	0.442380168324371	2.88838845590507	-1.57104995208439	0.427165431601962	37	0	0	0	5
"41172"	1	1	0	0	0	0	0	0	0	0	0	-1.85578609048507	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.13505042891257	1.52368656295883	0.518122941838579	-1.24698878925823	0.442380168324371	2.88838845590507	-1.57104995208439	0.427165431601962	40	0	0	0	1
"41063"	1	1	0	0	0	0	0	0	0	0	0	-0.553979765568981	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.2255164014484	1.53188076151015	0.533670214612395	-1.24698878925823	0.442380168324371	-0.468547252176991	0.472526515674207	0.427165431601962	38	0	0	0	28
"41159"	1	1	0	0	0	0	0	0	0	0	0	-0.553979765568981	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.2255164014484	1.53188076151015	0.549217487386211	-1.24698878925823	0.442380168324371	-0.468547252176991	0.472526515674207	0.427165431601962	37	0	0	0	1
"41149"	1	1	0	0	0	0	0	0	0	0	0	-0.553979765568981	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.2255164014484	1.53188076151015	0.549217487386211	-1.24698878925823	0.442380168324371	-0.468547252176991	0.472526515674207	0.427165431601962	38	0	0	0	30
"41192"	1	1	0	0	0	0	0	0	0	0	0	-0.553979765568981	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.16876771182919	1.52368656295883	0.502575669064763	-1.24698878925823	0.442380168324371	-0.468547252176991	0.472526515674207	0.427165431601962	40	0	0	0	6
"41162"	1	1	0	0	0	0	0	0	0	0	0	-0.553979765568981	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.16876771182919	1.53188076151015	0.487028396290947	-1.24698878925823	0.442380168324371	-0.468547252176991	0.472526515674207	0.427165431601962	37	0	0	0	17
"41165"	1	1	0	0	0	0	0	0	0	0	0	-0.553979765568981	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.16876771182919	1.53188076151015	0.502575669064763	-1.24698878925823	0.442380168324371	-0.468547252176991	0.472526515674207	0.427165431601962	37	0	0	0	52
"41040"	1	1	0	0	0	0	0	0	0	0	0	-0.553979765568981	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.16876771182919	1.53188076151015	0.518122941838579	-1.24698878925823	0.442380168324371	-0.468547252176991	0.472526515674207	0.427165431601962	37	0	0	0	70
"41066"	1	1	0	0	0	0	0	0	0	0	0	-0.553979765568981	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.16876771182919	1.53188076151015	0.518122941838579	-1.24698878925823	0.442380168324371	-0.468547252176991	0.472526515674207	0.427165431601962	38	0	0	0	11
"41104"	1	1	0	0	0	0	0	0	0	0	0	-0.553979765568981	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.16876771182919	1.53188076151015	0.533670214612395	-1.24698878925823	0.442380168324371	-0.468547252176991	0.472526515674207	0.427165431601962	37	0	0	0	17
"41102"	1	1	0	0	0	0	0	0	0	0	0	-0.553979765568981	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.16876771182919	1.53188076151015	0.533670214612395	-1.24698878925823	0.442380168324371	-0.468547252176991	0.472526515674207	0.427165431601962	38	0	0	0	22
"42356"	1	1	0	0	0	0	0	0	1	0	0	-1.85578609048507	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.13505042891257	1.52368656295883	0.502575669064763	-1.24698878925823	0.442380168324371	2.88838845590507	-1.57104995208439	0.427165431601962	40	0	0	0	1
"39099"	1	1	0.251412429378531	0	0	0	0.477401129943503	0	0.271186440677966	0	0	-1.85578609048507	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.2255164014484	1.52368656295883	0.658048396802922	-1.24698878925823	0.442380168324371	2.88838845590507	-1.57104995208439	0.427165431601962	41	0	0	0	1
"39091"	1	1	0.251412429378531	0	0	0	0.477401129943503	0	0.271186440677966	0	0	-1.85578609048507	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.2255164014484	1.52368656295883	0.673595669576738	-1.24698878925823	0.442380168324371	2.88838845590507	-1.57104995208439	0.427165431601962	41	0	0	0	37
"39154"	1	1	0.251412429378531	0	0	0	0.477401129943503	0	0.271186440677966	0	0	-1.85578609048507	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.2255164014484	1.52368656295883	0.689142942350554	-1.24698878925823	0.442380168324371	2.88838845590507	-1.57104995208439	0.427165431601962	41	0	0	0	44
"39244"	1	1	0.251412429378531	0	0	0	0.477401129943503	0	0.271186440677966	0	0	-1.85578609048507	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.2255164014484	1.52368656295883	0.70469021512437	-1.24698878925823	0.442380168324371	2.88838845590507	-1.57104995208439	0.427165431601962	41	0	0	0	23
"39100"	1	1	0.251412429378531	0	0	0	0.477401129943503	0	0.271186440677966	0	0	-1.85578609048507	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	-1.2207608337465	1.52368656295883	0.658048396802922	-1.24698878925823	0.442380168324371	2.88838845590507	-1.57104995208439	0.427165431601962	41	0	0	0	2
"39264"	1	1	0.251412429378531	0	0	0	0.477401129943503	0	0.271186440677966	0	0	-1.85578609048507	1.05859520658761	2.32736114407004	1.09998741848631	0.683569101424492	-1.2255164014484	1.52368656295883	0.70469021512437	-0.396306225580797	0.442380168324371	2.88838845590507	-1.57104995208439	0.427165431601962	41	0	0	0	7
"28553"	2	1	0	0	0	0	0	0	1	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	0.678026166886537	-1.21074774273924	1.86840164100205	-0.54196159597773	0.829068397314897	0.737937192655779	0.442380168324371	-0.468547252176991	-1.57104995208439	-0.768312743979135	50	0	0	0	1
"28837"	2	1	0	0	1	0	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	0.678026166886537	-1.21074774273924	1.7141433962481	-0.740274809289708	0.689142942350554	0.737937192655779	0.442380168324371	-0.468547252176991	-1.57104995208439	-0.768312743979135	52	0	0	0	3
"28830"	2	1	0	0	1	0	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	0.678026166886537	-1.21074774273924	1.7141433962481	-0.740274809289708	0.70469021512437	0.737937192655779	0.442380168324371	-0.468547252176991	-1.57104995208439	-0.768312743979135	52	0	0	0	76
"28829"	2	1	0	0	1	0	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	0.678026166886537	-1.21074774273924	1.7141433962481	-0.740274809289708	0.720237487898185	0.737937192655779	0.442380168324371	-0.468547252176991	-1.57104995208439	-0.768312743979135	52	0	0	0	91
"28827"	2	1	0	0	1	0	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	0.678026166886537	-1.21074774273924	1.7141433962481	-0.740274809289708	0.735784760672001	0.737937192655779	0.442380168324371	-0.468547252176991	-1.57104995208439	-0.768312743979135	52	0	0	0	78
"28900"	2	1	0	0	1	0	0	0	0	0	0	0.747826559347111	-0.390420382644833	-0.160081232983206	0.678026166886537	-1.21074774273924	1.7141433962481	-0.740274809289708	0.751332033445817	0.737937192655779	0.442380168324371	-0.468547252176991	-1.57104995208439	-0.768312743979135	52	0	0	0	36
"113508"	3	1	0	0	0	0	0	0	1	0	0	-0.553979765568981	1.05859520658761	-0.160081232983206	0.678026166886537	0.855779723621195	-0.175036694855379	-0.762480221905211	-0.539091606780901	0.454376338096635	0.442380168324371	-0.468547252176991	0.472526515674207	1.02490451939251	71	0	0	0	1
"113519"	3	1	0	0	0	0	0	0	1	0	0	-0.553979765568981	1.05859520658761	-0.160081232983206	0.678026166886537	0.855779723621195	-0.175036694855379	-0.762480221905211	-0.523544334007085	0.454376338096635	0.442380168324371	-0.468547252176991	0.472526515674207	1.02490451939251	71	0	0	0	14
"113521"	3	1	0	0	0	0	0	0	1	0	0	-0.553979765568981	1.05859520658761	-0.160081232983206	0.678026166886537	0.855779723621195	-0.175036694855379	-0.762480221905211	-0.507997061233269	0.454376338096635	0.442380168324371	-0.468547252176991	0.472526515674207	1.02490451939251	71	0	0	0	14
"113522"	3	1	0	0	0	0	0	0	1	0	0	-0.553979765568981	1.05859520658761	-0.160081232983206	0.678026166886537	0.855779723621195	-0.175036694855379	-0.762480221905211	-0.492449788459453	0.454376338096635	0.442380168324371	-0.468547252176991	0.472526515674207	1.02490451939251	71	0	0	0	11
"113516"	3	1	0	0	0	0	0	0	1	0	0	-0.553979765568981	1.05859520658761	-0.160081232983206	0.678026166886537	0.855779723621195	0.00888664184157688	-0.762480221905211	-0.570186152328533	0.454376338096635	0.442380168324371	-0.468547252176991	0.472526515674207	1.02490451939251	71	0	0	0	10
"113512"	3	1	0	0	0	0	0	0	1	0	0	-0.553979765568981	1.05859520658761	-0.160081232983206	0.678026166886537	0.855779723621195	0.00888664184157688	-0.762480221905211	-0.554638879554717	0.454376338096635	0.442380168324371	-0.468547252176991	0.472526515674207	1.02490451939251	71	0	0	0	20
"113509"	3	1	0	0	0	0	0	0	1	0	0	-0.553979765568981	1.05859520658761	-0.160081232983206	0.678026166886537	0.855779723621195	0.00888664184157688	-0.762480221905211	-0.539091606780901	0.454376338096635	0.442380168324371	-0.468547252176991	0.472526515674207	1.02490451939251	71	0	0	0	19
"113547"	3	1	0	0	0	0	0	0	1	0	0	-0.553979765568981	1.05859520658761	-0.160081232983206	0.678026166886537	0.855779723621195	0.00888664184157688	-0.762480221905211	-0.523544334007085	0.454376338096635	0.442380168324371	-0.468547252176991	0.472526515674207	1.02490451939251	71	0	0	0	6
"11624"	3	1	0.360531309297913	0.341555977229602	0	0.297912713472486	0	0	0	0	0	2.0496328842632	0.0925848137659824	-0.160081232983206	0.467045541086648	-1.72737960932935	-0.175036694855379	-0.675008107041464	0.829068397314897	0.170815483537491	-1.37409910104318	-0.468547252176991	0.472526515674207	-0.170573656188586	74	0	0	0	26
"11649"	3	1	0.360531309297913	0.341555977229602	0	0.297912713472486	0	0	0	0	0	2.0496328842632	0.0925848137659824	-0.160081232983206	0.467045541086648	-1.72737960932935	-0.175036694855379	-0.675008107041464	0.829068397314897	0.170815483537491	-1.37409910104318	-0.468547252176991	0.472526515674207	-0.170573656188586	74	1	0	2	2
"11619"	3	1	0.360531309297913	0.341555977229602	0	0.297912713472486	0	0	0	0	0	2.0496328842632	0.0925848137659824	-0.160081232983206	0.467045541086648	-1.72737960932935	-0.175036694855379	-0.675008107041464	0.844615670088712	0.170815483537491	-1.37409910104318	-0.468547252176991	0.472526515674207	-0.170573656188586	74	0	0	0	56
"11632"	3	1	0.360531309297913	0.341555977229602	0	0.297912713472486	0	0	0	0	0	2.0496328842632	0.0925848137659824	-0.160081232983206	0.467045541086648	-1.72737960932935	-0.175036694855379	-0.675008107041464	0.860162942862528	0.170815483537491	-1.37409910104318	-0.468547252176991	0.472526515674207	-0.170573656188586	74	0	0	0	34
"11620"	3	1	0.360531309297913	0.341555977229602	0	0.297912713472486	0	0	0	0	0	2.0496328842632	0.0925848137659824	-0.160081232983206	0.467045541086648	-1.72737960932935	-0.175036694855379	-0.675008107041464	0.875710215636344	0.170815483537491	-1.37409910104318	-0.468547252176991	0.472526515674207	-0.170573656188586	74	0	0	0	10
"27425"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.54875181066492	-0.635872815955902	0.766879306219633	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	8
"27387"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.54875181066492	-0.635872815955902	0.782426578993449	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	30
"27384"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.54875181066492	-0.635872815955902	0.797973851767265	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	38
"27382"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.54875181066492	-0.635872815955902	0.813521124541081	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	38
"27388"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.54875181066492	-0.635872815955902	0.829068397314897	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	31
"27381"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.54875181066492	-0.635872815955902	0.844615670088712	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	36
"27460"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.54875181066492	-0.635872815955902	0.860162942862528	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	20
"27630"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.54875181066492	-0.635872815955902	0.875710215636344	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	3
"25804"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.4403865779695	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	2
"25802"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.455933850743315	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	13
"25801"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.471481123517131	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	21
"25800"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.487028396290947	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	27
"25798"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.502575669064763	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	31
"25818"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.518122941838579	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	30
"25815"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.533670214612395	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	34
"25814"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.549217487386211	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	34
"25809"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.564764760160027	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	29
"25836"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.580312032933842	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	32
"25828"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.595859305707658	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	26
"25827"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.611406578481474	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	16
"25830"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.62695385125529	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	10
"27368"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.673595669576738	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	20
"27362"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.689142942350554	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	30
"27364"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.70469021512437	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	29
"27361"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.720237487898185	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	30
"27363"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.735784760672001	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	32
"27373"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.751332033445817	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	38
"27415"	3	3	0	1	0	0	0	0	0	0	0	0.747826559347111	-0.873425579055649	-0.160081232983206	0.0450842894868699	0.166937234834382	1.56573590795027	-0.635872815955902	0.766879306219633	-0.396306225580797	-1.37409910104318	1.20992060186404	-2.25224210800393	-2.56153000735078	83	0	0	0	24
"38248"	4	1	0	0	1	0	0	0	0	0	0	-0.553979765568981	0.0925848137659824	2.32736114407004	0.678026166886537	0.166937234834382	1.79329382641669	1.13082810592202	0.331555668552788	-0.963427934699086	0.442380168324371	-0.468547252176991	0.472526515674207	0.427165431601962	47	0	0	0	1
"38249"	4	1	0	0	1	0	0	0	0	0	0	-0.553979765568981	0.0925848137659824	2.32736114407004	0.678026166886537	0.166937234834382	1.79329382641669	1.13082810592202	0.347102941326604	-0.963427934699086	0.442380168324371	-0.468547252176991	0.472526515674207	0.427165431601962	47	0	0	0	11
"38251"	4	1	0	0	1	0	0	0	0	0	0	-0.553979765568981	0.0925848137659824	2.32736114407004	0.678026166886537	0.166937234834382	1.79329382641669	1.13082810592202	0.36265021410042	-0.963427934699086	0.442380168324371	-0.468547252176991	0.472526515674207	0.427165431601962	47	0	0	0	8
"38262"	4	1	0	0	1	0	0	0	0	0	0	-0.553979765568981	0.0925848137659824	2.32736114407004	0.678026166886537	0.166937234834382	1.79329382641669	1.13082810592202	0.378197486874236	-0.963427934699086	0.442380168324371	-0.468547252176991	0.472526515674207	0.427165431601962	47	0	0	0	1
"37903"	4	1	0	1	0	0	0	0	0	0	0	-0.553979765568981	0.0925848137659824	2.32736114407004	0.678026166886537	-0.00527338736232061	1.495600439398	1.61788785095353	0.906804761183976	-1.24698878925823	0.442380168324371	-0.468547252176991	0.472526515674207	0.427165431601962	9	0	0	0	16
